ANMOIS,DEP,ARR,PC15_D,PC15_A,RETARD_D,RETARD_A,annee,mois
201603,LMML,LFPG,,0.105,,4.0,2016,03
201603,LMML,LFPO,,0.091,,4.4,2016,03
201603,EDDW,LFPG,,0.098,,6.5,2016,03
201603,LIMC,LFPG,,0.214,,13.8,2016,03
201603,LIMC,LFLL,,0.072,,5.1,2016,03
201603,LIMC,LFBD,,0.000,,1.3,2016,03
201603,LIMC,LFRS,,0.077,,4.7,2016,03
201603,LIMC,LFPO,,0.182,,17.5,2016,03
201603,LIMC,LFQQ,,0.067,,4.1,2016,03
201603,LPFR,LFPO,,0.308,,13.0,2016,03
201603,LPFR,LFOB,,0.091,,5.3,2016,03
201603,LICC,LFPG,,0.148,,12.9,2016,03
201603,LICC,LFSB,,0.091,,8.9,2016,03
201603,EGNM,LFPG,,0.176,,11.9,2016,03
201603,LFQQ,LFLL,0.097,0.083,7.3,8.0,2016,03
201603,LFQQ,LFMN,0.198,0.212,16.9,16.6,2016,03
201603,LFQQ,LFBO,0.148,0.139,15.8,14.7,2016,03
201603,LFQQ,LFBD,0.063,0.074,4.5,4.6,2016,03
201603,LFQQ,LEBL,0.444,,40.0,,2016,03
201603,LFQQ,LSGG,0.216,,13.8,,2016,03
201603,LFQQ,LFRS,0.162,0.132,11.4,9.2,2016,03
201603,LFQQ,LPPT,0.579,,55.1,,2016,03
201603,LFQQ,DAAG,0.733,,66.4,,2016,03
201603,LFQQ,LFML,0.122,0.089,7.0,5.5,2016,03
201603,LFQQ,EDDB,0.000,,3.0,,2016,03
201603,LFQQ,LFST,0.073,0.073,5.7,5.6,2016,03
201603,LFQQ,LIMC,0.267,,8.5,,2016,03
201603,LFQQ,DAOO,0.438,,21.3,,2016,03
201603,LFRN,LFPG,0.130,0.098,8.6,7.1,2016,03
201603,LFRN,LFLL,0.183,0.113,11.0,9.9,2016,03
201603,LFRN,LFMN,0.129,0.129,13.0,14.2,2016,03
201603,LFRN,LFBO,0.197,0.164,34.5,19.0,2016,03
201603,LFRN,LEBL,0.000,,2.4,,2016,03
201603,LFRN,LFML,0.059,0.038,6.9,5.1,2016,03
201603,LFRN,EGMC,0.190,,23.2,,2016,03
201603,EGMC,LFPG,,0.188,,11.8,2016,03
201603,EGMC,LFRN,,0.214,,21.5,2016,03
201603,EBBR,LFPG,,0.403,,20.9,2016,03
201603,EBBR,LFLL,,0.115,,6.7,2016,03
201603,EBBR,LFMN,,0.288,,18.8,2016,03
201603,EBBR,LFBO,,0.258,,17.1,2016,03
201603,EBBR,LFSB,,0.104,,4.1,2016,03
201603,EBBR,LFRS,,0.242,,11.8,2016,03
201603,EBBR,LFML,,0.282,,12.7,2016,03
201603,EBBR,LFST,,0.276,,11.0,2016,03
201603,LIMF,LFPG,,0.070,,4.3,2016,03
201603,LFBI,LFLL,0.085,0.128,5.7,7.4,2016,03
201603,LFBI,EGSS,0.200,,18.3,,2016,03
201603,LFBI,LFBH,0.087,0.354,3.7,35.4,2016,03
201603,EGLC,LFMN,,0.310,,13.4,2016,03
201603,EGLC,LFRS,,0.368,,38.6,2016,03
201603,EGLC,LFPO,,0.356,,28.0,2016,03
201603,EDDK,LFMN,,0.231,,11.3,2016,03
201603,LEPA,LFSB,,0.184,,20.4,2016,03
201603,LEPA,LFPO,,0.294,,12.6,2016,03
201603,LICJ,LFOB,,0.400,,12.7,2016,03
201603,EDDN,LFPG,,0.162,,7.4,2016,03
201603,LIMJ,LFPG,,0.076,,3.5,2016,03
201603,LGTS,LFOB,,0.429,,19.4,2016,03
201603,LFKC,LFML,0.108,0.111,4.3,3.9,2016,03
201603,LFKC,LFPO,0.130,0.130,6.3,7.0,2016,03
201603,ELLX,LFPG,,0.215,,10.4,2016,03
201603,ELLX,LFLL,,0.088,,7.9,2016,03
201603,ELLX,LFMN,,0.200,,12.3,2016,03
201603,LPPR,LFPG,,0.152,,7.6,2016,03
201603,LPPR,LFLL,,0.173,,14.4,2016,03
201603,LPPR,LFBD,,0.077,,8.8,2016,03
201603,LPPR,LFSB,,0.137,,10.1,2016,03
201603,LPPR,LFRS,,0.227,,13.8,2016,03
201603,LPPR,LFML,,0.194,,15.2,2016,03
201603,LPPR,LFPO,,0.197,,14.6,2016,03
201603,LPPR,LFOB,,0.227,,13.9,2016,03
201603,EDDS,LFPG,,0.125,,6.9,2016,03
201603,LFMK,EGSS,0.150,,18.9,,2016,03
201603,LFMK,EBCI,0.200,,13.9,,2016,03
201603,UDYZ,LFPG,,0.200,,9.0,2016,03
201603,OJAI,LFPG,,0.213,,9.4,2016,03
201603,EGPF,LFPG,,0.229,,11.3,2016,03
201603,LBSF,LFPG,,0.194,,9.0,2016,03
201603,LBSF,LFOB,,0.250,,10.4,2016,03
201603,DAOO,LFPG,,0.531,,33.1,2016,03
201603,DAOO,LFLL,,0.268,,26.3,2016,03
201603,DAOO,LFBO,,0.302,,13.7,2016,03
201603,DAOO,LFML,,0.255,,23.7,2016,03
201603,DAOO,LFPO,,0.356,,17.0,2016,03
201603,DAOO,LFQQ,,0.250,,16.4,2016,03
201603,SBBR,LFPG,,0.100,,10.3,2016,03
201603,KIAD,LFPG,,0.145,,14.3,2016,03
201603,FKKD,LFPG,,0.900,,29.6,2016,03
201603,FNLU,LFPG,,0.077,,4.4,2016,03
201603,SBGR,LFPG,,0.087,,7.2,2016,03
201603,ZSPD,LFPG,,0.472,,18.9,2016,03
201603,HECA,LFPG,,0.133,,8.0,2016,03
201603,DNMM,LFPG,,0.167,,9.7,2016,03
201603,SKBO,LFPG,,0.367,,23.8,2016,03
201603,TNCM,LFPG,,0.257,,14.3,2016,03
201603,KDTW,LFPG,,0.155,,5.6,2016,03
201603,DRRN,LFPG,,0.278,,23.2,2016,03
201603,GUCY,LFPG,,0.154,,5.5,2016,03
201603,GABS,LFPG,,0.370,,20.1,2016,03
201603,DIAP,LFPG,,0.371,,19.5,2016,03
201603,FZAA,LFPG,,0.118,,11.0,2016,03
201603,KMSP,LFPG,,0.107,,15.7,2016,03
201603,DXXX,LFPG,,0.300,,25.1,2016,03
201603,OERK,LFPG,,0.444,,18.6,2016,03
201603,FTTJ,LFPG,,0.308,,43.9,2016,03
201603,SVMI,LFPG,,0.682,,35.0,2016,03
201603,DFFD,LFPG,,0.444,,27.3,2016,03
201603,VABB,LFPG,,0.267,,13.4,2016,03
201603,KORD,LFPG,,0.237,,20.3,2016,03
201603,FCPP,LFPG,,0.148,,5.5,2016,03
201603,WSSS,LFPG,,0.226,,9.1,2016,03
201603,FKYS,LFPG,,0.844,,45.3,2016,03
201603,RJTT,LFPG,,0.071,,5.9,2016,03
201603,GCRR,LFSB,,0.154,,12.2,2016,03
201603,EGPH,LFPG,,0.195,,9.8,2016,03
201603,EGPH,LFSB,,0.350,,17.3,2016,03
201603,LIPH,LFOB,,0.400,,13.7,2016,03
201603,LFMP,LFPO,0.227,0.191,59.0,9.7,2016,03
201603,LFMP,EBCI,0.167,,6.8,,2016,03
201603,LFBT,LFPO,0.146,0.171,8.3,9.6,2016,03
201603,LFBT,EGSS,0.250,,9.8,,2016,03
201603,LFRH,LFPO,0.196,0.134,9.4,7.2,2016,03
201603,ESGG,LFPG,,0.097,,4.7,2016,03
201603,LFRQ,LFPO,0.288,0.219,17.7,14.2,2016,03
201603,EBCI,LFBD,,0.150,,5.8,2016,03
201603,EBCI,LFMT,,0.071,,2.6,2016,03
201603,EBCI,LFML,,0.156,,9.4,2016,03
201603,EBCI,LFTW,,0.067,,4.1,2016,03
201603,EBCI,LFMK,,0.160,,9.3,2016,03
201603,EBCI,LFMP,,0.167,,8.1,2016,03
201603,LFBA,LFPO,,0.121,,8.8,2016,03
201603,LFGJ,GMMX,0.700,,20.5,,2016,03
201603,EDDV,LFPG,,0.052,,2.8,2016,03
201603,LFBL,LFLL,0.133,0.133,13.8,8.2,2016,03
201603,LFBL,EGSS,0.250,,9.6,,2016,03
201603,LFBL,EGNX,0.154,,9.2,,2016,03
201603,BKPR,LFSB,,0.040,,1.6,2016,03
201603,LIME,LFOB,,0.072,,4.6,2016,03
201603,EHRD,LFMN,,0.167,,13.7,2016,03
201603,EDDC,LFSB,,0.143,,4.5,2016,03
201603,EETN,LFPG,,0.200,,13.3,2016,03
201603,KEWR,LFPG,,0.250,,14.2,2016,03
201603,KEWR,LFPO,,0.077,,8.3,2016,03
201603,LFCK,LFPO,0.118,0.235,7.5,8.3,2016,03
201603,EGKK,LFPG,,0.264,,17.9,2016,03
201603,EGKK,LFLL,,0.365,,22.2,2016,03
201603,EGKK,LFMN,,0.341,,17.8,2016,03
201603,EGKK,LFBO,,0.290,,23.6,2016,03
201603,EGKK,LFBD,,0.269,,18.0,2016,03
201603,EGKK,LFSB,,0.353,,21.4,2016,03
201603,EGKK,LFMT,,0.345,,24.6,2016,03
201603,EGKK,LFRS,,0.212,,15.8,2016,03
201603,EGKK,LFML,,0.333,,16.7,2016,03
201603,EGKK,LFLS,,0.489,,24.8,2016,03
201603,EGKK,LFST,,0.250,,13.1,2016,03
201603,LFBE,EGSS,0.188,,14.9,,2016,03
201603,LFBE,EGHI,0.167,,7.9,,2016,03
201603,LFBH,EGSS,0.333,,136.0,,2016,03
201603,LFBH,LFBI,0.167,0.022,11.0,2.0,2016,03
201603,LIRQ,LFPG,,0.120,,7.9,2016,03
201603,LIRQ,LFPO,,0.440,,30.4,2016,03
201603,LIBD,LFOB,,0.097,,3.2,2016,03
201603,GMFF,LFMT,,0.154,,12.8,2016,03
201603,GMFF,LFML,,0.235,,34.5,2016,03
201603,GMFF,LFPO,,0.222,,9.3,2016,03
201603,GMFF,LFOB,,0.214,,32.3,2016,03
201603,EVRA,LFPG,,0.159,,7.3,2016,03
201603,EHEH,LFML,,0.100,,8.9,2016,03
201603,EPWR,LFOB,,0.059,,2.5,2016,03
201603,EGHI,LFRS,,0.125,,7.8,2016,03
201603,EGHI,LFLB,,0.600,,20.9,2016,03
201603,EGHI,LFPO,,0.111,,8.2,2016,03
201603,EGHI,LFBE,,0.222,,9.3,2016,03
201603,EGNX,LFBL,,0.000,,1.2,2016,03
201603,ENGM,LFPG,,0.214,,8.4,2016,03
201603,ENGM,LFMN,,0.200,,16.9,2016,03
201603,ENGM,LFPO,,0.556,,31.4,2016,03
201603,LEVC,LFPG,,0.305,,24.1,2016,03
201603,LEVC,LFPO,,0.208,,14.7,2016,03
201603,LEVC,LFOB,,0.083,,5.4,2016,03
201603,LIPX,LFPO,,0.083,,6.2,2016,03
201603,EGNT,LFPG,,0.161,,7.9,2016,03
201603,EGAA,LFPG,,0.259,,20.6,2016,03
201603,EYVI,LFPG,,0.182,,8.7,2016,03
201603,EYVI,LFOB,,0.043,,3.3,2016,03
201603,EICK,LFPG,,0.065,,2.2,2016,03
201603,OEJN,LFPG,,0.129,,6.0,2016,03
201603,OMDB,LFPG,,0.370,,19.7,2016,03
201603,OMDB,LFLL,,0.333,,15.2,2016,03
201603,OMDB,LFMN,,0.387,,16.5,2016,03
201603,EGFF,LFPG,,0.161,,6.9,2016,03
201603,LEST,LFPG,,0.273,,9.3,2016,03
201603,LEST,LFSB,,0.071,,2.3,2016,03
201603,GCFV,LFSB,,0.067,,5.3,2016,03
201603,EGCN,LFPG,,0.400,,23.9,2016,03
201603,GMAD,LFPG,,0.167,,19.0,2016,03
201603,GMAD,LFLL,,0.286,,27.4,2016,03
201603,GMAD,LFPO,,0.262,,11.5,2016,03
201603,EBLG,LFMN,,0.727,,57.5,2016,03
201603,LYBE,LFPG,,0.250,,8.3,2016,03
201603,LYBE,LFOB,,0.273,,11.6,2016,03
201603,LFLW,LFPO,0.208,0.149,12.4,9.2,2016,03
201603,EGTE,LFPG,,0.133,,9.1,2016,03
201603,GMTT,LFPO,,0.214,,13.6,2016,03
201603,GCLP,LFSB,,0.192,,7.7,2016,03
201603,LFMU,EGGW,0.385,,17.8,,2016,03
201603,LFMU,LFOB,0.154,0.077,5.1,4.9,2016,03
201603,OOMS,LFPG,,0.526,,23.7,2016,03
201603,LTFJ,LFPG,,0.206,,10.5,2016,03
201603,LTFJ,LFLL,,0.133,,7.1,2016,03
201603,LTFJ,LFSB,,0.095,,6.2,2016,03
201603,LTFJ,LFML,,0.111,,6.6,2016,03
201603,LTFJ,LFPO,,0.258,,11.5,2016,03
201603,GMMW,LFMT,,0.300,,10.8,2016,03
201603,HKJK,LFPG,,0.550,,17.6,2016,03
201603,GMFO,LFPO,,0.196,,6.5,2016,03
201603,GCTS,LFPG,,0.000,,1.2,2016,03
201603,GCTS,LFSB,,0.182,,4.1,2016,03
201603,DTTJ,LFPG,,0.500,,20.1,2016,03
201603,DTTJ,LFPO,,0.446,,26.6,2016,03
201603,DTMB,LFPG,,0.357,,20.0,2016,03
201603,DTMB,LFLL,,0.316,,38.1,2016,03
201603,DTMB,LFMN,,0.615,,21.5,2016,03
201603,DTMB,LFPO,,0.444,,20.1,2016,03
201603,GMMI,LFPO,,0.071,,2.5,2016,03
201603,BIKF,LFPG,,0.188,,8.1,2016,03
201603,EFHK,LFPG,,0.084,,3.7,2016,03
201603,EFHK,LFPO,,0.231,,10.9,2016,03
201603,DABC,LFLL,,0.348,,30.5,2016,03
201603,DABC,LFSB,,0.529,,34.4,2016,03
201603,DABC,LFML,,0.308,,16.7,2016,03
201603,DABC,LFPO,,0.654,,30.3,2016,03
201603,DAON,LFPO,,0.581,,27.8,2016,03
201603,DAAE,LFML,,0.167,,5.7,2016,03
201603,DAAE,LFPO,,0.395,,30.7,2016,03
201603,DABB,LFLL,,0.091,,7.0,2016,03
201603,DABB,LFML,,0.200,,9.3,2016,03
201603,DABB,LFPO,,0.458,,38.2,2016,03
201603,DAAS,LFLL,,0.346,,34.2,2016,03
201603,DAAS,LFPO,,0.318,,41.5,2016,03
201603,GQNN,LFPG,,0.167,,9.9,2016,03
201603,DNAA,LFPG,,0.038,,4.4,2016,03
201603,FCBB,LFPG,,0.467,,23.3,2016,03
201603,LFSL,LFPO,0.145,0.072,7.3,5.4,2016,03
201603,UMMS,LFPG,,0.111,,5.6,2016,03
201603,LJLJ,LFPG,,0.098,,5.9,2016,03
201603,EDHI,LFBO,,0.095,,8.5,2016,03
201603,KIAH,LFPG,,0.433,,18.8,2016,03
201603,VHHH,LFPG,,0.178,,10.0,2016,03
201603,FAOR,LFPG,,0.129,,5.9,2016,03
201603,FOOL,LFPG,,0.129,,9.5,2016,03
201603,RJAA,LFPG,,0.128,,6.4,2016,03
201603,MMMX,LFPG,,0.288,,12.2,2016,03
201603,OTHH,LFPG,,0.151,,6.3,2016,03
201603,LFRO,LFPO,0.064,0.083,5.0,5.4,2016,03
201603,LFCR,LFPO,0.090,0.065,4.6,3.6,2016,03
201603,LFOB,LHBP,0.118,,5.9,,2016,03
201603,LFOB,LEBL,0.250,,15.8,,2016,03
201603,LFOB,LPPT,0.290,,19.9,,2016,03
201603,LFOB,LEMD,0.379,,17.7,,2016,03
201603,LFOB,EPWA,0.273,,10.8,,2016,03
201603,LFOB,LROP,0.286,,11.8,,2016,03
201603,LFOB,LIPE,0.081,,14.7,,2016,03
201603,LFOB,EPKK,0.176,,9.5,,2016,03
201603,LFOB,EIDW,0.183,,26.5,,2016,03
201603,LFOB,LEMG,0.273,,22.8,,2016,03
201603,LFOB,GMME,0.133,,10.9,,2016,03
201603,LFOB,LIBD,0.129,,11.6,,2016,03
201603,LFOB,LICJ,0.533,,17.1,,2016,03
201603,LFOB,LIRA,0.280,,10.0,,2016,03
201603,LFOB,LGTS,0.571,,25.0,,2016,03
201603,LFOB,LPPR,0.379,,24.6,,2016,03
201603,LFOB,LPFR,0.545,,14.2,,2016,03
201603,LFOB,LBSF,0.250,,15.2,,2016,03
201603,LFOB,LEZL,0.067,,4.6,,2016,03
201603,LFOB,LEAL,0.286,,19.6,,2016,03
201603,LFOB,LIME,0.130,,6.6,,2016,03
201603,LFOB,GMMX,0.571,,23.8,,2016,03
201603,LFOB,GMFF,0.429,,42.6,,2016,03
201603,LFOB,LEVC,0.083,,3.9,,2016,03
201603,LFOB,LIRP,0.258,,18.7,,2016,03
201603,LFOB,EYVI,0.130,,5.4,,2016,03
201603,LFOB,LRCL,0.300,,12.4,,2016,03
201603,LFOB,LFMU,0.077,0.077,4.2,1.2,2016,03
201603,LFOB,LYBE,0.455,,21.1,,2016,03
201603,LFOB,LIPH,0.333,,13.8,,2016,03
201603,LFOB,EPWR,0.059,,4.1,,2016,03
201603,LFOB,EPKT,0.300,,14.9,,2016,03
201603,LFOB,EPMO,0.200,,9.7,,2016,03
201603,LFOB,ESKN,0.176,,62.9,,2016,03
201603,EKBI,LFPG,,0.113,,6.2,2016,03
201603,EGPD,LFPG,,0.155,,5.7,2016,03
201603,LRCL,LFOB,,0.100,,5.3,2016,03
201603,EPKT,LFOB,,0.200,,7.6,2016,03
201603,KCVG,LFPG,,0.148,,7.2,2016,03
201603,OMAA,LFPG,,0.177,,9.1,2016,03
201603,UACC,LFPG,,0.000,,0.7,2016,03
201603,LWSK,LFSB,,0.150,,4.1,2016,03
201603,OBBI,LFPG,,0.233,,11.5,2016,03
201603,FSIA,LFPG,,0.308,,9.5,2016,03
201603,VCBI,LFPG,,0.176,,9.6,2016,03
201603,KPHL,LFPG,,0.226,,9.6,2016,03
201603,KSEA,LFPG,,0.069,,3.2,2016,03
201603,EPMO,LFOB,,0.167,,7.7,2016,03
201603,ESKN,LFOB,,0.118,,4.2,2016,03
201603,KSLC,LFPG,,0.172,,14.6,2016,03
201603,VOBL,LFPG,,0.120,,6.8,2016,03
201603,VVNB,LFPG,,0.296,,10.1,2016,03
201603,DAOI,LFML,,0.231,,18.2,2016,03
201603,HAAB,LFPG,,0.636,,45.6,2016,03
201603,ZLXY,LFPG,,0.571,,22.2,2016,03
201603,ZPPP,LFPG,,0.000,,1.5,2016,03
201603,ZUUU,LFPG,,0.286,,13.0,2016,03
201603,KDFW,LFPG,,0.500,,36.6,2016,03
201603,RCTP,LFPG,,0.235,,10.0,2016,03
201611,LFPG,EHAM,0.141,,8.2,,2016,11
201611,LFPG,LFLL,0.166,0.092,7.2,5.1,2016,11
201611,LFPG,LFMN,0.101,0.115,5.4,5.1,2016,11
201611,LFPG,LFBO,0.186,0.177,8.6,7.8,2016,11
201611,LFPG,LFBD,0.222,0.249,10.3,10.2,2016,11
201611,LFPG,LFSB,0.150,0.142,8.2,5.8,2016,11
201611,LFPG,LFMT,0.105,0.145,7.1,6.4,2016,11
201611,LFPG,LIRF,0.145,,7.5,,2016,11
201611,LFPG,LHBP,0.170,,8.0,,2016,11
201611,LFPG,LKPR,0.180,,8.1,,2016,11
201611,LFPG,LEBL,0.267,,12.4,,2016,11
201611,LFPG,LSGG,0.089,,5.2,,2016,11
201611,LFPG,ESSA,0.154,,7.5,,2016,11
201611,LFPG,EDDT,0.239,,9.9,,2016,11
201611,LFPG,LFRS,0.075,0.075,4.0,3.4,2016,11
201611,LFPG,LPPT,0.189,,12.0,,2016,11
201611,LFPG,LEMD,0.249,,13.2,,2016,11
201611,LFPG,EDDM,0.100,,5.6,,2016,11
201611,LFPG,LOWW,0.169,,8.7,,2016,11
201611,LFPG,EGCC,0.175,,7.3,,2016,11
201611,LFPG,EGLL,0.167,,8.2,,2016,11
201611,LFPG,LSZH,0.129,,6.3,,2016,11
201611,LFPG,EPWA,0.235,,12.2,,2016,11
201611,LFPG,LIML,0.066,,3.7,,2016,11
201611,LFPG,LGAV,0.325,,11.9,,2016,11
201611,LFPG,EDDH,0.089,,5.2,,2016,11
201611,LFPG,EKCH,0.094,,5.4,,2016,11
201611,LFPG,LIPZ,0.134,,7.0,,2016,11
201611,LFPG,EGBB,0.140,,6.9,,2016,11
201611,LFPG,LROP,0.167,,8.7,,2016,11
201611,LFPG,GMMN,0.267,,10.8,,2016,11
201611,LFPG,UUEE,0.168,,9.0,,2016,11
201611,LFPG,LIPE,0.033,,2.2,,2016,11
201611,LFPG,EPKK,0.154,,6.0,,2016,11
201611,LFPG,LFRB,0.000,0.000,0.7,0.5,2016,11
201611,LFPG,DTTA,0.407,,15.8,,2016,11
201611,LFPG,EIDW,0.144,,10.6,,2016,11
201611,LFPG,EDDL,0.095,,5.3,,2016,11
201611,LFPG,DAAG,0.333,,17.2,,2016,11
201611,LFPG,LEMG,0.180,,9.7,,2016,11
201611,LFPG,SBGL,0.067,,4.8,,2016,11
201611,LFPG,KATL,0.324,,13.0,,2016,11
201611,LFPG,GOOY,0.733,,28.0,,2016,11
201611,LFPG,KMIA,0.340,,15.9,,2016,11
201611,LFPG,CYVR,0.308,,9.6,,2016,11
201611,LFPG,MUHA,0.377,,15.5,,2016,11
201611,LFPG,KBOS,0.167,,4.8,,2016,11
201611,LFPG,SPJC,0.385,,15.4,,2016,11
201611,LFPG,RKSI,0.139,,10.4,,2016,11
201611,LFPG,SCEL,0.100,,5.3,,2016,11
201611,LFPG,KSFO,0.318,,16.6,,2016,11
201611,LFPG,VIDP,0.333,,13.9,,2016,11
201611,LFPG,ZGGG,0.068,,3.9,,2016,11
201611,LFPG,ZBAA,0.103,,9.7,,2016,11
201611,LFPG,VVTS,0.154,,5.8,,2016,11
201611,LFPG,CYYZ,0.483,,21.5,,2016,11
201611,LFPG,CYUL,0.219,,8.1,,2016,11
201611,LFPG,FMMI,0.423,,19.2,,2016,11
201611,LFPG,RJBB,0.059,,4.5,,2016,11
201611,LFPG,DBBB,0.412,,18.5,,2016,11
201611,LFPG,UKBB,0.314,,13.3,,2016,11
201611,LFPG,LIRN,0.123,,6.6,,2016,11
201611,LFPG,ULLI,0.250,,12.0,,2016,11
201611,LFPG,LFML,0.167,0.172,10.4,9.3,2016,11
201611,LFPG,EDDS,0.188,,8.6,,2016,11
201611,LFPG,LFLC,0.118,0.119,5.3,5.0,2016,11
201611,LFPG,LFBZ,0.152,0.135,9.8,6.8,2016,11
201611,LFPG,LTBA,0.236,,13.8,,2016,11
201611,LFPG,GMME,0.383,,17.6,,2016,11
201611,LFPG,LLBG,0.372,,15.8,,2016,11
201611,LFPG,LFBP,0.256,0.286,10.1,11.5,2016,11
201611,LFPG,LDZA,0.100,,6.3,,2016,11
201611,LFPG,EGGW,0.395,,14.8,,2016,11
201611,LFPG,EDDF,0.146,,7.6,,2016,11
201611,LFPG,OLBA,0.133,,8.1,,2016,11
201611,LFPG,OKBK,0.167,,15.6,,2016,11
201611,LFPG,LEBB,0.213,,8.4,,2016,11
201611,LFPG,LIRQ,0.074,,5.2,,2016,11
201611,LFPG,MDPC,0.242,,10.5,,2016,11
201611,LFPG,FIMP,0.100,,10.2,,2016,11
201611,LFPG,FMEE,0.200,0.143,11.7,7.8,2016,11
201611,LFPG,MMUN,0.333,,13.3,,2016,11
201611,LFPG,VTBS,0.196,,20.2,,2016,11
201611,LFPG,KJFK,0.135,,13.5,,2016,11
201611,LFPG,SAEZ,0.167,,7.2,,2016,11
201611,LFPG,KLAX,0.382,,18.1,,2016,11
201611,LFPG,MPTO,0.048,,4.3,,2016,11
201611,LFPG,FACT,0.538,,17.5,,2016,11
201611,LFPG,ZHHH,0.000,,2.3,,2016,11
201611,LFPG,ELLX,0.187,,8.1,,2016,11
201611,LFPG,LIMC,0.200,,11.4,,2016,11
201611,LFPG,EGKK,0.098,,5.2,,2016,11
201611,LFPG,EGGP,0.150,,7.6,,2016,11
201611,LFPG,EGGD,0.295,,17.7,,2016,11
201611,LFPG,EGLC,0.154,,5.0,,2016,11
201611,LFPG,EGMC,0.000,,1.7,,2016,11
201611,LFPG,LFRN,0.090,0.080,4.0,4.4,2016,11
201611,LFPG,EDDN,0.207,,7.6,,2016,11
201611,LFPG,EDDW,0.117,,5.5,,2016,11
201611,LFPG,LPPR,0.375,,18.5,,2016,11
201611,LFPG,EGNM,0.063,,4.1,,2016,11
201611,LFPG,EBBR,0.298,,11.2,,2016,11
201611,LFPG,EGPH,0.160,,8.4,,2016,11
201611,LFPG,LMML,0.091,,6.8,,2016,11
201611,LFPG,LIMJ,0.089,,4.6,,2016,11
201611,LFPG,LPFR,0.200,,6.4,,2016,11
201611,LFPG,LIMF,0.144,,5.6,,2016,11
201611,LFPG,OJAI,0.185,,7.6,,2016,11
201611,LFPG,LBSF,0.115,,7.2,,2016,11
201611,LFPG,EGPF,0.277,,11.9,,2016,11
201611,LFPG,DAOO,0.128,,9.7,,2016,11
201611,LFPG,FNLU,0.077,,4.7,,2016,11
201611,LFPG,KIAD,0.222,,9.0,,2016,11
201611,LFPG,FKKD,0.700,,27.7,,2016,11
201611,LFPG,ZSPD,0.161,,10.4,,2016,11
201611,LFPG,SBGR,0.182,,8.0,,2016,11
201611,LFPG,HECA,0.500,,22.9,,2016,11
201611,LFPG,SKBO,0.222,,12.4,,2016,11
201611,LFPG,DFFD,0.667,,48.0,,2016,11
201611,LFPG,GABS,0.655,,26.4,,2016,11
201611,LFPG,TNCM,0.120,,6.9,,2016,11
201611,LFPG,KDTW,0.200,,11.8,,2016,11
201611,LFPG,KMSP,0.115,,5.1,,2016,11
201611,LFPG,SVMI,0.280,,14.2,,2016,11
201611,LFPG,DRRN,0.100,,7.7,,2016,11
201611,LFPG,DNMM,0.267,,10.4,,2016,11
201611,LFPG,FTTJ,0.308,,14.7,,2016,11
201611,LFPG,GFLL,0.308,,14.5,,2016,11
201611,LFPG,OERK,0.147,,15.8,,2016,11
201611,LFPG,KORD,0.130,,9.8,,2016,11
201611,LFPG,OIIE,0.385,,17.3,,2016,11
201611,LFPG,FZAA,0.313,,16.6,,2016,11
201611,LFPG,VABB,0.200,,18.3,,2016,11
201611,LFPG,FCPP,0.192,,14.4,,2016,11
201611,LFPG,WSSS,0.217,,22.6,,2016,11
201611,LFPG,RJTT,0.069,,3.7,,2016,11
201611,LFPG,LEZL,0.163,,10.9,,2016,11
201611,LFPG,ESGG,0.167,,10.2,,2016,11
201611,LFPG,VHHH,0.130,,6.9,,2016,11
201611,LFPG,DNAA,0.462,,32.3,,2016,11
201611,LFPG,EICK,0.067,,8.8,,2016,11
201611,LFPG,GMMX,0.130,,8.4,,2016,11
201611,LFPG,ENGM,0.116,,7.5,,2016,11
201611,LFPG,EGHI,0.033,,2.2,,2016,11
201611,LFPG,EDDV,0.088,,5.7,,2016,11
201611,LFPG,LEVC,0.377,,24.6,,2016,11
201611,LFPG,EGTE,0.133,,9.7,,2016,11
201611,LFPG,EVRA,0.186,,10.0,,2016,11
201611,LFPG,EGAA,0.294,,14.5,,2016,11
201611,LFPG,UBBB,0.176,,9.6,,2016,11
201611,LFPG,GCTS,0.000,,5.2,,2016,11
201611,LFPG,EGFF,0.100,,8.9,,2016,11
201611,LFPG,EGNT,0.093,,4.3,,2016,11
201611,LFPG,LEST,0.357,,13.4,,2016,11
201611,LFPG,GCFV,0.385,,11.0,,2016,11
201611,LFPG,EKBI,0.203,,9.2,,2016,11
201611,LFPG,BIKF,0.200,,8.5,,2016,11
201611,LFPG,OEJN,0.133,,6.2,,2016,11
201611,LFPG,OMAA,0.050,,2.7,,2016,11
201611,LFPG,EGCN,0.000,,1.0,,2016,11
201611,LFPG,OOMS,0.000,,0.5,,2016,11
201611,LFPG,LYBE,0.304,,15.0,,2016,11
201611,LFPG,DTTJ,0.222,,7.9,,2016,11
201611,LFPG,DTMB,0.214,,12.3,,2016,11
201611,LFPG,DABC,0.222,,11.1,,2016,11
201611,LFPG,GQNO,0.588,,31.7,,2016,11
201611,LFPG,FCBB,0.353,,11.6,,2016,11
201611,LFPG,UMMS,0.471,,15.1,,2016,11
201611,LFPG,KIAH,0.107,,8.4,,2016,11
201611,LFPG,FAOR,0.200,,14.8,,2016,11
201611,LFPG,OMDB,0.184,,15.4,,2016,11
201611,LFPG,RJAA,0.183,,8.2,,2016,11
201611,LFPG,FOOL,0.200,,11.9,,2016,11
