ANMOIS,APT,FSC,ZON,CAT,MVT,PAX,PEQ,CO2,NOX,COVNM,TSP,annee,mois
200603,LFMN,MC,I,A,4390,67664,68002,0.805,1.895,2.096,0.128,2006,03
200603,LFMN,MC,I,B,2636,257848,259396,2.407,9.717,0.615,0.382,2006,03
200603,LFMN,MC,I,C,182,24706,24950,0.348,2.510,0.031,0.055,2006,03
200603,LFMN,CC,M,A,42,3,588,0.010,0.026,0.019,0.002,2006,03
200603,LFMN,CC,M,B,1940,249468,255452,1.871,8.294,0.620,0.297,2006,03
200603,LFMN,CC,M,A,2115,48292,50397,0.492,1.396,0.865,0.078,2006,03
200603,LFMN,CC,M,B,429,30684,30717,0.082,0.331,0.038,0.013,2006,03
200603,LFOB,MC,I,B,1139,147762,147762,1.306,6.414,0.253,0.207,2006,03
200603,LFOB,CC,M,C,4,0,284,0.009,0.046,0.007,0.001,2006,03
200603,LFPG,LC,I,B,243,19421,19843,0.346,1.422,0.209,0.055,2006,03
200603,LFPG,LC,I,C,7760,1596905,2596659,32.176,177.380,23.615,5.107,2006,03
200603,LFPG,MC,I,A,8193,303350,305846,3.013,8.121,2.118,0.478,2006,03
200603,LFPG,MC,I,B,20398,1942200,1994166,22.705,86.455,8.724,3.604,2006,03
200603,LFPG,MC,I,C,1466,115236,244761,4.350,23.646,2.921,0.690,2006,03
200603,LFPG,LC,O,C,75,15862,30136,0.348,2.527,0.237,0.055,2006,03
200603,LFPG,CC,M,A,827,21416,31523,0.340,0.888,0.452,0.054,2006,03
200603,LFPG,CC,M,B,4049,372173,508785,4.139,15.308,1.678,0.657,2006,03
200603,LFPG,CC,M,C,155,844,45159,0.379,2.035,0.088,0.060,2006,03
200603,LFPO,LC,I,B,166,13073,14759,0.208,0.893,0.071,0.033,2006,03
200603,LFPO,LC,I,C,180,75431,87601,0.774,4.021,0.177,0.123,2006,03
200603,LFPO,MC,I,A,546,18129,18129,0.113,0.264,0.057,0.018,2006,03
200603,LFPO,MC,I,B,5520,568741,595691,5.914,26.275,1.628,0.939,2006,03
200603,LFPO,MC,I,C,427,70097,97003,1.211,6.692,0.791,0.192,2006,03
200603,LFPO,LC,O,C,590,222082,269938,2.533,13.403,3.204,0.402,2006,03
200603,LFPO,CC,M,A,2384,64239,64266,0.708,2.093,0.800,0.112,2006,03
200603,LFPO,CC,M,B,9294,1004121,1008493,8.291,36.034,2.800,1.316,2006,03
200603,LFPO,CC,M,C,16,4889,5114,0.073,0.383,0.016,0.012,2006,03
200603,LFRS,LC,I,A,1,3,3,0.000,0.000,0.000,0.000,2006,03
200603,LFRS,LC,I,B,22,3838,3838,0.026,0.103,0.014,0.004,2006,03
200603,LFRS,LC,I,C,17,5745,6322,0.060,0.354,0.006,0.009,2006,03
200603,LFRS,MC,I,A,343,6979,8543,0.104,0.323,0.064,0.017,2006,03
200603,LFRS,MC,I,B,422,51796,52358,0.412,1.886,0.086,0.065,2006,03
200603,LFRS,MC,I,C,63,944,8262,0.115,0.586,0.032,0.018,2006,03
200603,LFRS,LC,O,C,17,5500,5896,0.047,0.273,0.005,0.007,2006,03
200603,LFRS,CC,M,A,1,40,40,0.000,0.000,0.000,0.000,2006,03
200603,LFRS,CC,M,B,244,27316,27457,0.214,1.026,0.047,0.034,2006,03
200603,LFRS,CC,M,C,9,3088,3088,0.032,0.198,0.003,0.005,2006,03
200603,LFRS,CC,M,A,1267,35391,35910,0.444,1.375,0.235,0.071,2006,03
200603,LFRS,CC,M,B,474,36554,36558,0.281,1.164,0.076,0.045,2006,03
200603,LFRS,CC,M,C,1,0,94,0.001,0.003,0.001,0.000,2006,03
200603,LFSB,LC,I,A,1,2,2,0.001,0.004,0.000,0.000,2006,03
200603,LFSB,LC,I,B,11,1092,1092,0.002,0.011,0.000,0.000,2006,03
200603,LFSB,LC,I,C,32,3181,9941,0.098,0.641,0.112,0.016,2006,03
200603,LFSB,MC,I,A,1423,35924,39310,0.318,0.862,0.308,0.051,2006,03
200603,LFSB,MC,I,B,1617,166309,168902,1.265,5.231,0.482,0.201,2006,03
200603,LFSB,MC,I,C,134,5104,16818,0.242,1.427,0.073,0.038,2006,03
200603,LFSB,CC,M,A,9,351,425,0.001,0.004,0.001,0.000,2006,03
200603,LFSB,CC,M,B,670,59628,59750,0.374,1.732,0.117,0.059,2006,03
200603,LFSB,CC,M,C,77,0,7539,0.131,0.890,0.014,0.021,2006,03
200603,LFSB,CC,M,A,590,8741,8742,0.143,0.454,0.125,0.023,2006,03
200603,LFSB,CC,M,B,63,7222,7222,0.049,0.201,0.026,0.008,2006,03
200603,LFSB,CC,M,C,5,0,0,0.015,0.092,0.002,0.002,2006,03
200604,LFBD,LC,I,A,3,3,3,0.001,0.001,0.001,0.000,2006,04
200604,LFBD,LC,I,B,8,1103,1103,0.008,0.033,0.001,0.001,2006,04
200604,LFBD,LC,I,C,2,345,345,0.006,0.033,0.001,0.001,2006,04
200604,LFBD,MC,I,A,989,33607,33608,0.307,0.884,0.181,0.049,2006,04
200604,LFBD,MC,I,B,583,59953,60135,0.609,2.618,0.113,0.097,2006,04
200604,LFBD,MC,I,C,64,2033,3491,0.126,0.730,0.049,0.020,2006,04
200604,LFBD,LC,O,B,1,0,44,0.000,0.000,0.001,0.000,2006,04
200604,LFBD,CC,M,A,1,0,0,0.000,0.001,0.001,0.000,2006,04
200604,LFBD,CC,M,B,1082,122141,127323,1.063,5.126,0.239,0.169,2006,04
200604,LFBD,CC,M,C,2,41,41,0.006,0.033,0.001,0.001,2006,04
200604,LFBD,CC,M,A,994,29099,30045,0.355,1.181,0.192,0.056,2006,04
200604,LFBD,CC,M,B,462,34456,34456,0.238,0.968,0.091,0.038,2006,04
200604,LFBD,CC,M,C,2,0,44,0.003,0.017,0.001,0.000,2006,04
200604,LFBO,LC,I,B,8,1365,1365,0.010,0.064,0.003,0.002,2006,04
200604,LFBO,LC,I,C,10,2572,2572,0.026,0.149,0.003,0.004,2006,04
200604,LFBO,MC,I,A,1468,56276,57729,0.474,1.357,0.234,0.075,2006,04
200604,LFBO,MC,I,B,1090,116845,117380,0.870,3.694,0.203,0.138,2006,04
200604,LFBO,MC,I,C,138,6048,26695,0.303,1.677,0.167,0.048,2006,04
200604,LFBO,LC,O,C,6,1245,1245,0.017,0.101,0.002,0.003,2006,04
200604,LFBO,CC,M,A,5,47,114,0.001,0.003,0.002,0.000,2006,04
200604,LFBO,CC,M,B,2155,252565,267258,2.011,8.582,0.553,0.319,2006,04
200604,LFBO,CC,M,C,7,816,816,0.019,0.109,0.002,0.003,2006,04
200604,LFBO,CC,M,A,1195,41193,41197,0.380,1.200,0.282,0.060,2006,04
200604,LFBO,CC,M,B,300,25366,25421,0.172,0.777,0.058,0.027,2006,04
200604,LFBO,CC,M,C,118,925,11521,0.205,1.141,0.092,0.033,2006,04
200604,LFLL,LC,I,B,24,3159,3163,0.029,0.131,0.010,0.005,2006,04
200604,LFLL,LC,I,C,10,1938,1938,0.022,0.114,0.005,0.003,2006,04
200604,LFLL,MC,I,A,3379,120865,121403,1.175,3.265,0.608,0.186,2006,04
200604,LFLL,MC,I,B,1965,212400,216360,1.872,7.605,0.453,0.297,2006,04
200604,LFLL,MC,I,C,237,31155,45631,0.460,2.590,0.229,0.073,2006,04
200604,LFLL,LC,O,C,3,734,779,0.005,0.015,0.001,0.001,2006,04
200604,LFLL,CC,M,A,138,3119,4930,0.042,0.102,0.038,0.007,2006,04
200604,LFLL,CC,M,B,710,54743,55231,0.324,1.290,0.114,0.051,2006,04
200604,LFLL,CC,M,C,40,403,7342,0.074,0.440,0.017,0.012,2006,04
200604,LFLL,CC,M,A,2574,83268,84081,0.863,2.540,0.663,0.137,2006,04
200604,LFLL,CC,M,B,1161,93860,93875,0.667,2.666,0.245,0.106,2006,04
200604,LFLL,CC,M,C,52,2001,4315,0.111,0.722,0.044,0.018,2006,04
200604,LFML,LC,I,A,3,8,8,0.001,0.002,0.001,0.000,2006,04
200604,LFML,LC,I,B,64,6870,7564,0.071,0.301,0.028,0.011,2006,04
200604,LFML,LC,I,C,6,826,856,0.020,0.126,0.005,0.003,2006,04
200604,LFML,MC,I,A,1176,47656,48622,0.297,0.778,0.288,0.047,2006,04
200604,LFML,MC,I,B,1645,161528,164376,1.529,6.356,0.364,0.243,2006,04
200604,LFML,MC,I,C,144,15214,18869,0.306,1.603,0.248,0.049,2006,04
200604,LFML,LC,O,C,19,5424,5568,0.069,0.570,0.005,0.011,2006,04
200604,LFML,CC,M,A,1,0,15,0.000,0.001,0.001,0.000,2006,04
200604,LFML,CC,M,B,1463,158515,168861,1.443,5.879,0.477,0.229,2006,04
200604,LFML,CC,M,C,49,1915,7954,0.109,0.639,0.022,0.017,2006,04
200604,LFML,CC,M,A,1526,42479,47323,0.392,1.082,0.509,0.062,2006,04
200604,LFML,CC,M,B,1040,74615,80722,0.525,1.680,0.216,0.083,2006,04
200604,LFML,CC,M,C,97,3076,6568,0.188,1.136,0.037,0.030,2006,04
200604,LFMN,LC,I,A,7,15,15,0.004,0.013,0.002,0.001,2006,04
200604,LFMN,LC,I,C,70,9400,11706,0.188,1.230,0.027,0.030,2006,04
200604,LFMN,MC,I,A,4621,80635,80930,0.819,1.982,2.225,0.130,2006,04
200604,LFMN,MC,I,B,3511,359395,360615,3.283,13.037,0.835,0.521,2006,04
200604,LFMN,MC,I,C,293,43243,43555,0.540,3.813,0.067,0.086,2006,04
200604,LFMN,LC,O,C,1,5,5,0.006,0.048,0.001,0.001,2006,04
200604,LFMN,CC,M,A,30,0,471,0.007,0.018,0.013,0.001,2006,04
200604,LFMN,CC,M,B,2025,278010,283260,1.983,8.893,0.596,0.315,2006,04
200604,LFMN,CC,M,C,2,0,0,0.004,0.029,0.000,0.001,2006,04
200604,LFMN,CC,M,A,2083,52249,53996,0.522,1.473,0.962,0.083,2006,04
200604,LFMN,CC,M,B,558,44730,44752,0.070,0.277,0.032,0.011,2006,04
200604,LFOB,LC,I,C,1,0,65,0.001,0.004,0.000,0.000,2006,04
200604,LFOB,MC,I,A,2,0,5,0.000,0.000,0.000,0.000,2006,04
200604,LFOB,MC,I,B,1073,162630,162720,1.253,6.181,0.248,0.199,2006,04
200604,LFOB,MC,I,C,1,0,0,0.003,0.020,0.001,0.000,2006,04
200604,LFOB,CC,M,B,1,0,0,0.002,0.007,0.000,0.000,2006,04
200604,LFOB,CC,M,C,2,0,172,0.005,0.023,0.004,0.001,2006,04
200604,LFPG,LC,I,B,219,16565,16960,0.310,1.305,0.191,0.049,2006,04
200604,LFPG,LC,I,C,7655,1620992,2740191,31.667,174.377,23.162,5.026,2006,04
200604,LFPG,MC,I,A,7680,317547,343812,2.694,7.333,1.929,0.428,2006,04
200604,LFPG,MC,I,B,21897,2355946,2403286,24.334,92.560,9.288,3.863,2006,04
200604,LFPG,MC,I,C,1628,176404,466829,4.635,25.579,2.822,0.736,2006,04
200604,LFPG,LC,O,C,62,16444,27964,0.278,2.037,0.136,0.044,2006,04
200604,LFPG,CC,M,A,769,21111,35855,0.278,0.714,0.465,0.044,2006,04
200604,LFPG,CC,M,B,4079,405298,519048,4.104,15.127,1.628,0.651,2006,04
200604,LFPG,CC,M,C,153,2241,56765,0.368,1.941,0.080,0.058,2006,04
200604,LFPO,LC,I,B,183,15497,16965,0.227,0.974,0.081,0.036,2006,04
200604,LFPO,LC,I,C,184,78866,92529,0.803,4.198,0.147,0.127,2006,04
200604,LFPO,MC,I,A,490,17259,17259,0.115,0.279,0.049,0.018,2006,04
200604,LFPO,MC,I,B,5900,711252,730750,6.286,28.166,1.776,0.998,2006,04
200604,LFPO,MC,I,C,688,138838,166176,2.002,10.624,1.434,0.318,2006,04
200604,LFPO,LC,O,C,556,209743,265222,2.371,12.363,2.802,0.376,2006,04
200604,LFPO,CC,M,A,2069,61722,61748,0.615,1.818,0.686,0.098,2006,04
200604,LFPO,CC,M,B,9070,1022852,1026981,8.210,35.750,2.775,1.303,2006,04
200604,LFPO,CC,M,C,45,13560,14067,0.199,0.999,0.166,0.032,2006,04
200604,LFRS,LC,I,B,18,2598,2598,0.021,0.078,0.010,0.003,2006,04
200604,LFRS,LC,I,C,19,6692,6692,0.057,0.317,0.006,0.009,2006,04
200604,LFRS,MC,I,A,206,4808,5706,0.065,0.190,0.033,0.010,2006,04
200604,LFRS,MC,I,B,715,94533,95236,0.767,3.567,0.145,0.122,2006,04
200604,LFRS,MC,I,C,52,898,6637,0.093,0.477,0.026,0.015,2006,04
200604,LFRS,LC,O,C,14,4236,4560,0.048,0.282,0.004,0.008,2006,04
200604,LFRS,CC,M,B,255,28661,28794,0.212,0.939,0.064,0.034,2006,04
200604,LFRS,CC,M,C,15,5452,5452,0.051,0.334,0.004,0.008,2006,04
200604,LFRS,CC,M,A,1240,32207,32529,0.425,1.318,0.196,0.067,2006,04
200604,LFRS,CC,M,B,534,42942,42944,0.255,1.028,0.067,0.040,2006,04
200604,LFRS,CC,M,C,3,0,96,0.004,0.021,0.001,0.001,2006,04
200604,LFSB,LC,I,A,1,0,0,0.000,0.000,0.000,0.000,2006,04
200604,LFSB,LC,I,B,8,864,864,0.000,0.000,0.000,0.000,2006,04
200604,LFSB,LC,I,C,34,2808,12311,0.120,0.775,0.172,0.019,2006,04
200604,LFSB,MC,I,A,1359,39787,42868,0.267,0.705,0.322,0.042,2006,04
200604,LFSB,MC,I,B,1925,212147,214841,1.503,6.299,0.575,0.239,2006,04
200604,LFSB,MC,I,C,142,8164,17901,0.253,1.479,0.093,0.040,2006,04
200604,LFSB,CC,M,A,7,356,356,0.002,0.008,0.001,0.000,2006,04
200604,LFSB,CC,M,B,650,57933,58036,0.344,1.586,0.106,0.055,2006,04
200604,LFSB,CC,M,C,65,0,6152,0.115,0.771,0.012,0.018,2006,04
200604,LFSB,CC,M,A,490,8806,8817,0.122,0.396,0.106,0.019,2006,04
200604,LFSB,CC,M,B,89,10345,10345,0.063,0.265,0.030,0.010,2006,04
200604,LFSB,CC,M,C,3,0,0,0.009,0.055,0.001,0.001,2006,04
200605,LFBD,LC,I,A,1,2,2,0.000,0.001,0.000,0.000,2006,05
200605,LFBD,LC,I,B,9,753,753,0.010,0.038,0.004,0.002,2006,05
200605,LFBD,MC,I,A,1067,33363,33365,0.325,0.933,0.186,0.052,2006,05
200605,LFBD,MC,I,B,614,61112,61200,0.645,2.753,0.115,0.102,2006,05
200605,LFBD,MC,I,C,48,479,2233,0.093,0.478,0.050,0.015,2006,05
200605,LFBD,CC,M,B,1110,124130,129025,1.100,5.349,0.252,0.175,2006,05
200605,LFBD,CC,M,A,1022,30429,31429,0.365,1.215,0.192,0.058,2006,05
200605,LFBD,CC,M,B,497,37310,37345,0.260,1.091,0.103,0.041,2006,05
200605,LFBD,CC,M,C,4,0,91,0.007,0.038,0.004,0.001,2006,05
200605,LFBO,LC,I,A,3,11,11,0.001,0.003,0.001,0.000,2006,05
200605,LFBO,LC,I,B,10,1266,1266,0.013,0.051,0.005,0.002,2006,05
200605,LFBO,LC,I,C,15,3456,3504,0.029,0.138,0.018,0.005,2006,05
200605,LFBO,MC,I,A,1686,59104,60879,0.554,1.591,0.285,0.088,2006,05
200605,LFBO,MC,I,B,1360,136887,138972,1.070,4.417,0.270,0.170,2006,05
200605,LFBO,MC,I,C,118,1950,20688,0.245,1.263,0.153,0.039,2006,05
200605,LFBO,LC,O,C,6,1697,1771,0.013,0.056,0.001,0.002,2006,05
200605,LFBO,CC,M,B,2239,267871,282799,2.096,9.025,0.579,0.333,2006,05
200605,LFBO,CC,M,C,3,569,569,0.012,0.075,0.001,0.002,2006,05
200605,LFBO,CC,M,A,1295,44960,44965,0.395,1.230,0.300,0.063,2006,05
200605,LFBO,CC,M,B,284,23735,23743,0.182,0.820,0.067,0.029,2006,05
200605,LFBO,CC,M,C,81,1235,9452,0.156,0.842,0.087,0.025,2006,05
200605,LFLL,LC,I,B,11,1005,1008,0.012,0.050,0.003,0.002,2006,05
200605,LFLL,LC,I,C,14,3271,3335,0.027,0.127,0.021,0.004,2006,05
200605,LFLL,MC,I,A,3499,119197,119606,1.247,3.406,0.669,0.198,2006,05
200605,LFLL,MC,I,B,2087,224091,228172,1.987,7.997,0.494,0.315,2006,05
200605,LFLL,MC,I,C,132,7134,22572,0.252,1.202,0.143,0.040,2006,05
200605,LFLL,LC,O,C,7,2247,2268,0.019,0.106,0.002,0.003,2006,05
200605,LFLL,CC,M,A,134,2459,4376,0.046,0.113,0.038,0.007,2006,05
200605,LFLL,CC,M,B,746,57676,58143,0.341,1.370,0.113,0.054,2006,05
200605,LFLL,CC,M,C,44,1190,8265,0.094,0.584,0.019,0.015,2006,05
200605,LFLL,CC,M,A,2564,85428,86404,0.856,2.514,0.678,0.136,2006,05
200605,LFLL,CC,M,B,1231,98706,98742,0.713,2.876,0.271,0.113,2006,05
200605,LFLL,CC,M,C,58,1821,4314,0.117,0.676,0.068,0.019,2006,05
200605,LFML,LC,I,A,3,9,9,0.001,0.004,0.000,0.000,2006,05
200605,LFML,LC,I,B,46,3785,4248,0.051,0.241,0.020,0.008,2006,05
200605,LFML,LC,I,C,17,3107,3107,0.049,0.280,0.023,0.008,2006,05
200605,LFML,MC,I,A,1302,53954,54989,0.333,0.874,0.349,0.053,2006,05
200605,LFML,MC,I,B,1933,179884,182906,1.747,7.208,0.439,0.277,2006,05
200605,LFML,MC,I,C,145,17969,18895,0.299,1.633,0.202,0.048,2006,05
200605,LFML,LC,O,C,25,7370,7780,0.095,0.756,0.008,0.015,2006,05
200605,LFML,CC,M,A,3,9,70,0.001,0.001,0.001,0.000,2006,05
200605,LFML,CC,M,B,1512,166357,177715,1.477,5.979,0.496,0.234,2006,05
200605,LFML,CC,M,C,52,2784,9053,0.123,0.747,0.021,0.019,2006,05
200605,LFML,CC,M,A,1675,49614,54487,0.418,1.183,0.596,0.066,2006,05
200605,LFML,CC,M,B,1084,79381,84890,0.581,1.813,0.255,0.092,2006,05
200605,LFML,CC,M,C,62,2855,5695,0.113,0.689,0.025,0.018,2006,05
200605,LFMN,LC,I,A,18,59,59,0.004,0.014,0.002,0.001,2006,05
200605,LFMN,LC,I,C,118,17816,19803,0.294,1.803,0.080,0.047,2006,05
200605,LFMN,MC,I,A,6537,87793,88038,1.099,2.611,3.513,0.174,2006,05
200605,LFMN,MC,I,B,4121,427757,429668,3.827,15.290,1.010,0.608,2006,05
200605,LFMN,MC,I,C,329,46991,47289,0.576,3.765,0.083,0.091,2006,05
200605,LFMN,CC,M,A,37,0,679,0.009,0.021,0.017,0.001,2006,05
200605,LFMN,CC,M,B,2135,286276,291352,2.087,9.335,0.635,0.331,2006,05
200605,LFMN,CC,M,C,11,3270,3270,0.039,0.214,0.043,0.006,2006,05
200605,LFMN,CC,M,A,2698,57324,58502,0.593,1.614,1.330,0.094,2006,05
200605,LFMN,CC,M,B,549,43899,44664,0.079,0.292,0.051,0.012,2006,05
200605,LFMN,CC,M,C,6,0,213,0.009,0.053,0.002,0.001,2006,05
200605,LFOB,MC,I,A,2,0,0,0.001,0.001,0.001,0.000,2006,05
200605,LFOB,MC,I,B,1153,167949,168259,1.343,6.665,0.262,0.213,2006,05
200605,LFOB,CC,M,A,4,93,93,0.001,0.003,0.002,0.000,2006,05
200605,LFOB,CC,M,C,2,0,170,0.005,0.023,0.004,0.001,2006,05
200605,LFPG,LC,I,B,208,14631,14962,0.299,1.273,0.185,0.047,2006,05
200605,LFPG,LC,I,C,8004,1618624,2829854,32.869,181.372,23.878,5.217,2006,05
200605,LFPG,MC,I,A,8637,342551,383611,3.019,8.206,2.148,0.479,2006,05
200605,LFPG,MC,I,B,22775,2394674,2441027,25.196,95.933,9.739,3.999,2006,05
200605,LFPG,MC,I,C,1608,156726,553858,4.669,25.647,2.914,0.741,2006,05
200605,LFPG,LC,O,C,57,16475,24447,0.248,1.823,0.087,0.039,2006,05
200605,LFPG,CC,M,A,805,23209,39906,0.290,0.750,0.478,0.046,2006,05
200605,LFPG,CC,M,B,4181,419758,533866,4.179,15.353,1.635,0.663,2006,05
200605,LFPG,CC,M,C,164,4596,69153,0.423,2.332,0.105,0.067,2006,05
200605,LFPO,LC,I,B,129,10135,11295,0.161,0.710,0.058,0.026,2006,05
200605,LFPO,LC,I,C,126,44174,51466,0.514,2.619,0.107,0.082,2006,05
200605,LFPO,MC,I,A,506,18030,18030,0.120,0.286,0.052,0.019,2006,05
200605,LFPO,MC,I,B,6290,702050,723596,6.711,30.147,1.885,1.065,2006,05
200605,LFPO,MC,I,C,567,98415,121477,1.640,8.746,1.107,0.260,2006,05
200605,LFPO,LC,O,C,494,173635,202800,2.077,10.748,2.255,0.330,2006,05
200605,LFPO,CC,M,A,2186,63523,63553,0.663,1.982,0.727,0.105,2006,05
200605,LFPO,CC,M,B,9473,1066565,1071286,8.590,37.471,2.894,1.363,2006,05
200605,LFPO,CC,M,C,46,13596,14002,0.200,0.972,0.284,0.032,2006,05
200605,LFRS,LC,I,B,9,1242,1242,0.010,0.039,0.005,0.002,2006,05
200605,LFRS,LC,I,C,6,1646,1646,0.012,0.057,0.006,0.002,2006,05
200605,LFRS,MC,I,A,283,6024,7367,0.083,0.247,0.076,0.013,2006,05
200605,LFRS,MC,I,B,1082,142736,144345,1.139,5.202,0.256,0.181,2006,05
200605,LFRS,MC,I,C,49,220,6268,0.087,0.439,0.023,0.014,2006,05
200605,LFRS,LC,O,C,3,1696,1696,0.008,0.024,0.001,0.001,2006,05
200605,LFRS,CC,M,A,1,17,17,0.000,0.000,0.000,0.000,2006,05
200605,LFRS,CC,M,B,277,31916,32052,0.239,1.075,0.070,0.038,2006,05
200605,LFRS,CC,M,C,4,1485,1485,0.023,0.165,0.002,0.004,2006,05
200605,LFRS,CC,M,A,1282,34815,35428,0.439,1.364,0.208,0.070,2006,05
200605,LFRS,CC,M,B,601,51953,51962,0.293,1.188,0.078,0.047,2006,05
200605,LFSB,LC,I,B,6,350,350,0.000,0.000,0.000,0.000,2006,05
200605,LFSB,LC,I,C,12,770,2482,0.041,0.280,0.069,0.006,2006,05
200605,LFSB,MC,I,A,1537,43536,47045,0.308,0.797,0.401,0.049,2006,05
200605,LFSB,MC,I,B,2119,224557,227684,1.656,7.044,0.630,0.263,2006,05
200605,LFSB,MC,I,C,95,2308,13124,0.163,0.943,0.045,0.026,2006,05
200605,LFSB,CC,M,A,32,1159,1256,0.006,0.019,0.004,0.001,2006,05
200605,LFSB,CC,M,B,673,58883,59000,0.373,1.728,0.114,0.059,2006,05
200605,LFSB,CC,M,C,68,0,7005,0.123,0.877,0.014,0.020,2006,05
200605,LFSB,CC,M,A,480,9122,9123,0.119,0.386,0.087,0.019,2006,05
200605,LFSB,CC,M,B,110,12341,12341,0.072,0.288,0.036,0.011,2006,05
200605,LFSB,CC,M,C,3,32,32,0.004,0.016,0.001,0.001,2006,05
200606,LFBD,LC,I,A,1,1,1,0.000,0.002,0.000,0.000,2006,06
200606,LFBD,LC,I,B,10,1141,1181,0.011,0.045,0.005,0.002,2006,06
200606,LFBD,LC,I,C,6,1448,1448,0.012,0.059,0.008,0.002,2006,06
200606,LFBD,MC,I,A,1100,35792,35792,0.328,0.940,0.232,0.052,2006,06
200606,LFBD,MC,I,B,653,65695,67809,0.682,2.871,0.123,0.108,2006,06
200606,LFBD,MC,I,C,4,0,85,0.007,0.034,0.006,0.001,2006,06
200606,LFBD,CC,M,B,1129,137536,143116,1.125,5.486,0.260,0.179,2006,06
200606,LFBD,CC,M,A,1082,33706,34736,0.384,1.284,0.203,0.061,2006,06
200606,LFBD,CC,M,B,539,46586,46606,0.285,1.171,0.108,0.045,2006,06
200606,LFBO,LC,I,B,11,1230,1232,0.013,0.055,0.006,0.002,2006,06
200606,LFBO,LC,I,C,21,3551,4688,0.042,0.196,0.027,0.007,2006,06
200606,LFBO,MC,I,A,1699,60530,62542,0.549,1.561,0.294,0.087,2006,06
200606,LFBO,MC,I,B,1314,130335,133010,1.022,4.237,0.273,0.162,2006,06
200606,LFBO,MC,I,C,131,681,23362,0.274,1.432,0.174,0.043,2006,06
200606,LFBO,LC,O,C,4,1431,1434,0.012,0.059,0.001,0.002,2006,06
200606,LFBO,CC,M,A,2,100,100,0.000,0.000,0.000,0.000,2006,06
200606,LFBO,CC,M,B,2246,286074,301918,2.106,9.032,0.572,0.334,2006,06
200606,LFBO,CC,M,A,1313,50005,50007,0.412,1.303,0.298,0.065,2006,06
200606,LFBO,CC,M,B,359,32330,32354,0.215,0.960,0.069,0.034,2006,06
200606,LFBO,CC,M,C,88,1744,11733,0.173,0.903,0.107,0.027,2006,06
200606,LFLL,LC,I,B,8,553,555,0.009,0.039,0.002,0.001,2006,06
200606,LFLL,LC,I,C,22,4721,4851,0.047,0.236,0.035,0.008,2006,06
200606,LFLL,MC,I,A,3650,125023,125456,1.287,3.485,0.701,0.204,2006,06
200606,LFLL,MC,I,B,2007,203776,208746,1.883,7.609,0.494,0.299,2006,06
200606,LFLL,MC,I,C,138,6184,22691,0.268,1.314,0.157,0.042,2006,06
200606,LFLL,LC,O,C,11,4585,4653,0.038,0.209,0.004,0.006,2006,06
200606,LFLL,CC,M,A,144,2589,4520,0.046,0.116,0.040,0.007,2006,06
200606,LFLL,CC,M,B,718,54856,55448,0.302,1.200,0.105,0.048,2006,06
200606,LFLL,CC,M,C,53,2498,10941,0.111,0.679,0.021,0.018,2006,06
200606,LFLL,CC,M,A,2797,102413,103446,0.941,2.814,0.738,0.149,2006,06
200606,LFLL,CC,M,B,1288,113333,113434,0.761,3.041,0.272,0.121,2006,06
200606,LFLL,CC,M,C,58,2091,5534,0.124,0.765,0.061,0.020,2006,06
200606,LFML,LC,I,A,3,20,20,0.001,0.003,0.001,0.000,2006,06
200606,LFML,LC,I,B,39,2980,3231,0.043,0.206,0.014,0.007,2006,06
200606,LFML,LC,I,C,20,4084,4087,0.053,0.308,0.026,0.008,2006,06
200606,LFML,MC,I,A,1297,52788,53929,0.329,0.849,0.345,0.052,2006,06
200606,LFML,MC,I,B,1883,180531,184027,1.729,7.123,0.452,0.274,2006,06
200606,LFML,MC,I,C,153,18426,19732,0.329,1.729,0.248,0.052,2006,06
200606,LFML,LC,O,C,19,6023,6297,0.077,0.630,0.005,0.012,2006,06
200606,LFML,CC,M,B,1538,175413,187797,1.491,6.007,0.520,0.237,2006,06
200606,LFML,CC,M,C,47,811,7887,0.096,0.495,0.020,0.015,2006,06
200606,LFML,CC,M,A,1709,53200,58261,0.432,1.231,0.632,0.069,2006,06
200606,LFML,CC,M,B,1179,91815,97888,0.581,1.936,0.230,0.092,2006,06
200606,LFML,CC,M,C,67,3131,6561,0.141,0.898,0.028,0.022,2006,06
200606,LFMN,LC,I,A,17,73,73,0.006,0.018,0.001,0.001,2006,06
200606,LFMN,LC,I,B,5,22,22,0.005,0.022,0.001,0.001,2006,06
200606,LFMN,LC,I,C,146,24729,26571,0.362,2.225,0.110,0.057,2006,06
200606,LFMN,MC,I,A,6208,96533,96848,1.071,2.587,3.215,0.170,2006,06
200606,LFMN,MC,I,B,3949,446035,447605,3.675,14.673,0.941,0.583,2006,06
200606,LFMN,MC,I,C,315,50431,50600,0.567,3.733,0.085,0.090,2006,06
200606,LFMN,CC,M,A,35,2,727,0.008,0.020,0.015,0.001,2006,06
200606,LFMN,CC,M,B,2111,299504,305029,2.063,9.239,0.638,0.328,2006,06
200606,LFMN,CC,M,C,1,13,13,0.005,0.014,0.005,0.001,2006,06
200606,LFMN,CC,M,A,3247,61536,62714,0.630,1.648,1.677,0.100,2006,06
200606,LFMN,CC,M,B,564,47064,48150,0.101,0.383,0.061,0.016,2006,06
200606,LFMN,CC,M,C,7,301,458,0.011,0.061,0.004,0.002,2006,06
200606,LFOB,MC,I,B,1088,165592,165592,1.267,6.270,0.239,0.201,2006,06
