"","ANMOIS","APT","FSC","ZON","CAT","MVT","PAX","PEQ","CO2","NOX","COVNM","TSP","year","month","APT_PAYS","APT_LAT","APT_LONG","date"
"178",200002,"LFPG","MC","I","A",6703,189648,200773,1.956,4.776,3.396,0.31,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"179",200002,"LFPG","MC","I","B",18968,1478723,1588380,23.213,84.924,6.719,3.685,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"180",200002,"LFPG","MC","I","C",1652,202309,356731,4.647,22.673,3.846,0.738,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"181",200002,"LFPG","LC","O","C",203,64694,73285,0.928,4.845,2.01,0.147,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"182",200002,"LFPG","CC","M","C",10,809,809,0.083,0.133,0.331,0.013,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"183",200002,"LFPG","CC","M","A",1226,47213,53264,0.241,0.543,0.392,0.038,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"184",200002,"LFPG","CC","M","B",3802,305986,316854,4.71,16.371,1.497,0.748,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"185",200002,"LFPG","CC","M","C",231,7209,10442,0.614,2.907,0.793,0.097,2000,2,"France (Métrop.)",49.01,2.55,2000-02-01 01:01:00
"186",200002,"LFPO","LC","I","B",3,412,412,0.004,0.016,0.001,0.001,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"187",200002,"LFPO","LC","I","C",291,90508,107757,1.175,6.356,1.422,0.187,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"188",200002,"LFPO","MC","I","A",288,5514,5525,0.073,0.223,0.154,0.012,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"189",200002,"LFPO","MC","I","B",2422,212237,233755,2.608,10.786,0.71,0.414,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"190",200002,"LFPO","MC","I","C",921,128341,174964,2.064,10.854,1.921,0.328,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"191",200002,"LFPO","LC","O","C",612,217418,249505,2.608,13.96,4.192,0.414,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"192",200002,"LFPO","CC","M","A",3109,93934,94097,0.46,1.104,0.828,0.073,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"193",200002,"LFPO","CC","M","B",11642,1187424,1197955,10.941,47.111,3.562,1.737,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"194",200002,"LFPO","CC","M","C",55,8525,11045,0.199,1.112,0.145,0.032,2000,2,"France (Métrop.)",48.72,2.38,2000-02-01 01:01:00
"195",200002,"LFRS","LC","I","B",28,4540,4540,0.03,0.148,0.008,0.005,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"196",200002,"LFRS","LC","I","C",10,1172,2159,0.031,0.122,0.137,0.005,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"197",200002,"LFRS","MC","I","A",396,9018,10211,0.113,0.318,0.115,0.018,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"198",200002,"LFRS","MC","I","B",200,19958,22931,0.227,0.908,0.119,0.036,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"199",200002,"LFRS","LC","O","C",27,6820,6870,0.094,0.601,0.161,0.015,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"200",200002,"LFRS","CC","M","A",350,15811,15911,0.027,0.059,0.058,0.004,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"201",200002,"LFRS","CC","M","B",204,11721,16433,0.118,0.487,0.024,0.019,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"202",200002,"LFRS","CC","M","C",7,1167,1167,0.02,0.134,0.018,0.003,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"203",200002,"LFRS","CC","M","A",1796,41887,41978,0.448,1.185,0.342,0.071,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"204",200002,"LFRS","CC","M","B",297,20033,20135,0.22,0.737,0.105,0.035,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"205",200002,"LFRS","CC","M","C",2,0,0,0.004,0.017,0.003,0.001,2000,2,"France (Métrop.)",47.16,-1.61,2000-02-01 01:01:00
"206",200002,"LFSB","LC","I","A",2,1,1,0.001,0.002,0,0,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"207",200002,"LFSB","LC","I","C",142,15682,47904,0.404,2.463,0.244,0.064,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"208",200002,"LFSB","MC","I","A",5247,105957,114308,0.949,1.712,1.711,0.151,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"209",200002,"LFSB","MC","I","B",690,49410,57884,0.803,3.494,0.34,0.127,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"210",200002,"LFSB","MC","I","C",46,1108,8854,0.131,0.81,0.072,0.021,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"211",200002,"LFSB","CC","M","A",23,265,448,0.001,0.002,0.001,0,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"212",200002,"LFSB","CC","M","B",659,54251,57487,0.615,2.837,0.121,0.098,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"213",200002,"LFSB","CC","M","A",1055,14449,14648,0.169,0.31,0.315,0.027,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"214",200002,"LFSB","CC","M","B",47,539,2723,0.044,0.177,0.016,0.007,2000,2,"France (Métrop.)",47.59,7.53,2000-02-01 01:01:00
"215",200003,"LFBD","LC","I","B",4,440,558,0.003,0.013,0.002,0.001,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"216",200003,"LFBD","LC","I","C",26,3481,4757,0.057,0.304,0.129,0.009,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"217",200003,"LFBD","MC","I","A",571,17802,17914,0.093,0.243,0.116,0.015,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"218",200003,"LFBD","MC","I","B",388,25061,26999,0.224,0.831,0.128,0.036,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"219",200003,"LFBD","MC","I","C",30,2236,2486,0.065,0.363,0.071,0.01,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"220",200003,"LFBD","LC","O","C",10,1725,1816,0.029,0.164,0.049,0.005,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"221",200003,"LFBD","CC","M","A",11,541,542,0.001,0.002,0,0,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"222",200003,"LFBD","CC","M","B",1505,148622,158966,1.217,5.366,0.227,0.193,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"223",200003,"LFBD","CC","M","C",25,2125,2125,0.051,0.286,0.047,0.008,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"224",200003,"LFBD","CC","M","A",1363,30256,30975,0.364,1.082,0.315,0.058,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"225",200003,"LFBD","CC","M","B",438,31003,32797,0.436,1.514,0.101,0.069,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"226",200003,"LFBD","CC","M","C",11,720,720,0.029,0.192,0.062,0.005,2000,3,"France (Métrop.)",44.83,-0.72,2000-03-01 01:01:00
"227",200003,"LFBO","LC","I","B",19,2722,2722,0.021,0.103,0.006,0.003,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"228",200003,"LFBO","LC","I","C",5,1902,1902,0.018,0.124,0.025,0.003,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"229",200003,"LFBO","MC","I","A",1301,41536,42369,0.166,0.38,0.24,0.026,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"230",200003,"LFBO","MC","I","B",762,67210,67861,0.579,2.399,0.169,0.092,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"231",200003,"LFBO","MC","I","C",166,17583,32463,0.34,1.918,0.181,0.054,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"232",200003,"LFBO","LC","O","C",28,7845,7873,0.091,0.554,0.112,0.014,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"233",200003,"LFBO","CC","M","A",97,660,4266,0.01,0.019,0.019,0.002,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"234",200003,"LFBO","CC","M","B",2837,282306,293369,2.338,9.863,0.694,0.371,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"235",200003,"LFBO","CC","M","C",95,1555,15438,0.203,1.161,0.04,0.032,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"236",200003,"LFBO","CC","M","A",2198,51612,52178,0.52,1.447,0.538,0.082,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"237",200003,"LFBO","CC","M","B",352,18575,22407,0.213,0.761,0.09,0.034,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"238",200003,"LFBO","CC","M","C",60,2655,8480,0.139,0.794,0.16,0.022,2000,3,"France (Métrop.)",43.64,1.37,2000-03-01 01:01:00
"239",200003,"LFLL","LC","I","C",13,3128,3128,0.034,0.204,0.046,0.005,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"240",200003,"LFLL","MC","I","A",3332,85416,88019,0.913,2.181,0.658,0.145,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"241",200003,"LFLL","MC","I","B",1974,149587,161392,1.779,6.539,0.749,0.282,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"242",200003,"LFLL","MC","I","C",237,47228,47604,0.482,2.814,0.133,0.077,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"243",200003,"LFLL","LC","O","C",33,9608,10288,0.114,0.706,0.174,0.018,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"244",200003,"LFLL","CC","M","A",25,104,175,0.003,0.006,0.004,0,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"245",200003,"LFLL","CC","M","B",809,70291,77625,0.816,3.153,0.242,0.129,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"246",200003,"LFLL","CC","M","C",42,2940,6693,0.098,0.623,0.076,0.016,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"247",200003,"LFLL","CC","M","A",3008,75569,77113,0.707,1.921,1.046,0.112,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"248",200003,"LFLL","CC","M","B",1369,94225,98178,1.008,3.464,0.342,0.16,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"249",200003,"LFLL","CC","M","C",13,1471,1575,0.03,0.179,0.067,0.005,2000,3,"France (Métrop.)",45.73,5.08,2000-03-01 01:01:00
"250",200003,"LFML","LC","I","A",9,38,38,0.006,0.021,0.001,0.001,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"251",200003,"LFML","LC","I","B",38,4876,4876,0.044,0.201,0.017,0.007,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"252",200003,"LFML","LC","I","C",49,4394,9238,0.127,0.512,0.561,0.02,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"253",200003,"LFML","MC","I","A",1493,40514,41033,0.411,1.047,0.456,0.065,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"254",200003,"LFML","MC","I","B",995,83810,86114,0.983,3.638,0.475,0.156,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"255",200003,"LFML","MC","I","C",130,12250,14063,0.273,1.431,0.21,0.043,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"256",200003,"LFML","LC","O","C",26,7499,7718,0.071,0.327,0.056,0.011,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"257",200003,"LFML","CC","M","A",94,3273,4984,0.012,0.019,0.023,0.002,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"258",200003,"LFML","CC","M","B",2515,270426,288423,2.678,11.094,0.787,0.425,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"259",200003,"LFML","CC","M","C",83,4896,12687,0.217,1.164,0.206,0.034,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"260",200003,"LFML","CC","M","A",1955,45746,50749,0.528,1.392,0.641,0.084,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"261",200003,"LFML","CC","M","B",952,52963,63221,0.439,1.585,0.175,0.07,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"262",200003,"LFML","CC","M","C",64,3650,5950,0.171,1.131,0.223,0.027,2000,3,"France (Métrop.)",43.44,5.22,2000-03-01 01:01:00
"263",200003,"LFMN","LC","I","A",2,9,9,0.001,0.002,0,0,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"264",200003,"LFMN","LC","I","C",85,11486,14385,0.232,1.341,0.121,0.037,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"265",200003,"LFMN","MC","I","A",6892,91587,92030,1.238,2.874,3.037,0.197,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"266",200003,"LFMN","MC","I","B",1961,165313,168376,1.955,7.285,0.721,0.31,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"267",200003,"LFMN","MC","I","C",284,38931,41496,0.581,4.174,0.089,0.092,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"268",200003,"LFMN","LC","O","C",3,752,752,0.007,0.043,0.005,0.001,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"269",200003,"LFMN","CC","M","A",13,570,570,0.001,0.003,0.001,0,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"270",200003,"LFMN","CC","M","B",2635,286412,293951,2.537,11.311,0.752,0.403,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"271",200003,"LFMN","CC","M","C",11,909,915,0.039,0.209,0.008,0.006,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"272",200003,"LFMN","CC","M","A",4414,96416,98440,1.091,2.772,1.859,0.173,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"273",200003,"LFMN","CC","M","B",179,9774,9792,0.053,0.218,0.024,0.008,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"274",200003,"LFMN","CC","M","C",1,0,0,0.003,0.008,0.034,0.001,2000,3,"France (Métrop.)",43.67,7.22,2000-03-01 01:01:00
"275",200003,"LFOB","LC","I","C",1,0,83,0.005,0.017,0.008,0.001,2000,3,"France (Métrop.)",49.45,2.11,2000-03-01 01:01:00
"276",200003,"LFOB","MC","I","B",329,29105,29105,0.413,1.225,0.407,0.066,2000,3,"France (Métrop.)",49.45,2.11,2000-03-01 01:01:00
"277",200003,"LFOB","MC","I","C",1,0,0,0.002,0.004,0.003,0,2000,3,"France (Métrop.)",49.45,2.11,2000-03-01 01:01:00
"278",200003,"LFPG","LC","I","A",25,3531,5838,0.004,0.009,0.01,0.001,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"279",200003,"LFPG","LC","I","B",50,6642,6679,0.075,0.303,0.046,0.012,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"280",200003,"LFPG","LC","I","C",6052,1181168,2155378,25.284,121.327,32.336,4.013,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"281",200003,"LFPG","MC","I","A",7404,228867,240374,2.143,5.229,3.586,0.34,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"282",200003,"LFPG","MC","I","B",20778,1775190,1892152,25.468,93.125,7.645,4.043,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"283",200003,"LFPG","MC","I","C",1757,232510,404079,4.938,23.744,4.51,0.784,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"284",200003,"LFPG","LC","O","C",207,63027,75234,0.946,4.931,2.004,0.15,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"285",200003,"LFPG","CC","M","A",2,0,0,0,0,0,0,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"286",200003,"LFPG","CC","M","C",4,404,404,0.033,0.053,0.132,0.005,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"287",200003,"LFPG","CC","M","A",1367,52357,62897,0.288,0.645,0.495,0.046,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"288",200003,"LFPG","CC","M","B",4177,348906,405625,5.185,18.163,1.567,0.823,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"289",200003,"LFPG","CC","M","C",218,6230,23513,0.577,2.805,0.567,0.092,2000,3,"France (Métrop.)",49.01,2.55,2000-03-01 01:01:00
"290",200003,"LFPO","LC","I","B",2,308,308,0.002,0.004,0.001,0,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"291",200003,"LFPO","LC","I","C",308,98295,117935,1.242,6.712,1.407,0.197,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"292",200003,"LFPO","MC","I","A",308,5234,5238,0.076,0.229,0.161,0.012,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"293",200003,"LFPO","MC","I","B",2624,252967,274372,2.832,11.745,0.766,0.45,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"294",200003,"LFPO","MC","I","C",1016,152486,208835,2.264,11.828,2.093,0.359,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"295",200003,"LFPO","LC","O","C",602,216130,260287,2.577,13.882,3.658,0.409,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"296",200003,"LFPO","CC","M","C",1,0,0,0.002,0.007,0,0,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"297",200003,"LFPO","CC","M","A",3375,102733,102896,0.508,1.223,0.903,0.081,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"298",200003,"LFPO","CC","M","B",12995,1368618,1381139,11.978,51.5,3.852,1.901,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"299",200003,"LFPO","CC","M","C",55,9295,11962,0.175,0.84,0.154,0.028,2000,3,"France (Métrop.)",48.72,2.38,2000-03-01 01:01:00
"300",200003,"LFRS","LC","I","B",35,5052,5052,0.037,0.179,0.01,0.006,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"301",200003,"LFRS","LC","I","C",10,2229,3459,0.037,0.165,0.164,0.006,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"302",200003,"LFRS","MC","I","A",449,9661,11386,0.117,0.329,0.115,0.019,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"303",200003,"LFRS","MC","I","B",288,32185,35521,0.332,1.331,0.146,0.053,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"304",200003,"LFRS","MC","I","C",3,492,492,0.005,0.022,0,0.001,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"305",200003,"LFRS","LC","O","C",31,8544,8645,0.096,0.558,0.163,0.015,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"306",200003,"LFRS","CC","M","A",364,18548,18638,0.031,0.073,0.066,0.005,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"307",200003,"LFRS","CC","M","B",198,12209,17309,0.13,0.546,0.029,0.021,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"308",200003,"LFRS","CC","M","C",4,1091,1091,0.022,0.178,0.01,0.004,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"309",200003,"LFRS","CC","M","A",1969,46330,46453,0.517,1.389,0.391,0.082,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"310",200003,"LFRS","CC","M","B",348,24814,24908,0.256,0.888,0.108,0.041,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"311",200003,"LFRS","CC","M","C",2,0,102,0.006,0.037,0.009,0.001,2000,3,"France (Métrop.)",47.16,-1.61,2000-03-01 01:01:00
"312",200003,"LFSB","LC","I","A",1,6,6,0,0,0,0,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"313",200003,"LFSB","LC","I","C",141,16228,53696,0.42,2.597,0.201,0.067,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"314",200003,"LFSB","MC","I","A",5628,137282,146561,1.04,1.928,1.84,0.165,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"315",200003,"LFSB","MC","I","B",841,68851,78565,0.967,4.177,0.37,0.153,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"316",200003,"LFSB","MC","I","C",48,648,8265,0.143,0.839,0.05,0.023,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"317",200003,"LFSB","CC","M","A",21,1,261,0.001,0.003,0.001,0,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"318",200003,"LFSB","CC","M","B",726,65407,69248,0.667,3.097,0.124,0.106,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"319",200003,"LFSB","CC","M","C",2,0,0,0.004,0.012,0.001,0.001,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"320",200003,"LFSB","CC","M","A",1118,16919,17089,0.185,0.344,0.343,0.029,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"321",200003,"LFSB","CC","M","B",56,783,3255,0.049,0.195,0.011,0.008,2000,3,"France (Métrop.)",47.59,7.53,2000-03-01 01:01:00
"322",200004,"LFBD","LC","I","C",33,4900,6123,0.073,0.36,0.133,0.012,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"323",200004,"LFBD","MC","I","A",536,19249,19322,0.083,0.177,0.132,0.013,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"324",200004,"LFBD","MC","I","B",557,47990,49555,0.362,1.395,0.184,0.057,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"325",200004,"LFBD","MC","I","C",11,696,926,0.021,0.091,0.087,0.003,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"326",200004,"LFBD","LC","O","C",7,1497,1585,0.021,0.122,0.037,0.003,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"327",200004,"LFBD","CC","M","A",5,105,105,0.001,0.002,0,0,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"328",200004,"LFBD","CC","M","B",1296,134786,143639,1.081,4.987,0.229,0.172,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"329",200004,"LFBD","CC","M","C",30,2182,2182,0.07,0.453,0.058,0.011,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"330",200004,"LFBD","CC","M","A",1201,31123,31768,0.3,0.871,0.268,0.048,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"331",200004,"LFBD","CC","M","B",440,32532,34035,0.425,1.572,0.111,0.067,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"332",200004,"LFBD","CC","M","C",9,622,622,0.025,0.188,0.043,0.004,2000,4,"France (Métrop.)",44.83,-0.72,2000-04-01 01:01:00
"333",200004,"LFBO","LC","I","B",18,3099,3099,0.019,0.099,0.005,0.003,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"334",200004,"LFBO","LC","I","C",3,409,584,0.011,0.078,0.016,0.002,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"335",200004,"LFBO","MC","I","A",1455,57676,58448,0.16,0.358,0.228,0.025,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"336",200004,"LFBO","MC","I","B",586,61595,61864,0.436,1.799,0.169,0.069,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"337",200004,"LFBO","MC","I","C",94,3557,16202,0.198,1.092,0.111,0.031,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"338",200004,"LFBO","LC","O","C",37,10041,10155,0.119,0.725,0.132,0.019,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"339",200004,"LFBO","CC","M","A",89,244,3397,0.011,0.018,0.02,0.002,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"340",200004,"LFBO","CC","M","B",2495,251336,260324,2.062,8.54,0.605,0.327,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"341",200004,"LFBO","CC","M","C",96,3412,16317,0.212,1.189,0.044,0.034,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"342",200004,"LFBO","CC","M","A",1894,52310,52925,0.563,1.693,0.443,0.089,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"343",200004,"LFBO","CC","M","B",302,16867,19928,0.184,0.665,0.071,0.029,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"344",200004,"LFBO","CC","M","C",61,3658,9197,0.143,0.823,0.18,0.023,2000,4,"France (Métrop.)",43.64,1.37,2000-04-01 01:01:00
"345",200004,"LFLL","LC","I","B",3,307,307,0.004,0.018,0.001,0.001,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
"346",200004,"LFLL","LC","I","C",50,10889,12294,0.128,0.722,0.089,0.02,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
"347",200004,"LFLL","MC","I","A",3452,96959,99065,1.002,2.397,0.726,0.159,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
"348",200004,"LFLL","MC","I","B",2087,183076,192093,1.989,7.466,0.824,0.316,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
"349",200004,"LFLL","MC","I","C",194,37719,37857,0.429,2.52,0.329,0.068,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
"350",200004,"LFLL","LC","O","C",32,9110,9657,0.11,0.711,0.155,0.017,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
"351",200004,"LFLL","CC","M","A",32,0,122,0.002,0.003,0.004,0,2000,4,"France (Métrop.)",45.73,5.08,2000-04-01 01:01:00
